,ChampionName,ChampionLevel,Lane,Kills,Deaths,Assists,Gold_Earned,Total_Minions_Killed,Total_damages_to_champs,Win/Lose,TeamBaronKills,FirstBloodAssist,FirstBloodKill,FirstTowerAssist,FirstTowerKill,InhibitorKills,InhibitorTakedowns,InhibitorsLost,TurretPlatesTaken,TotalDamageDealtToChampions_Percentage,Date,rank
82,Amumu,12,JUNGLE,5,8,8,8366,24,9400,False,0,False,False,False,False,0,0,1,0,18.02,3/10/2022,Bronze
83,Ivern,11,JUNGLE,4,4,7,6984,2,8467,True,0,False,False,False,False,0,0,0,0,17.92,3/9/2022,Bronze
84,Karthus,16,JUNGLE,15,7,19,15880,34,40542,True,0,True,False,False,False,0,1,0,0,37.21,3/9/2022,Bronze
85,Karthus,14,JUNGLE,6,10,9,10660,20,24082,False,0,False,False,False,False,0,0,1,0,28.07,3/9/2022,Bronze
86,Hecarim,11,JUNGLE,2,11,5,6742,15,5579,False,0,False,False,False,False,0,0,1,0,11.88,3/9/2022,Bronze
87,Rammus,14,JUNGLE,5,5,12,9846,9,15189,True,1,False,False,False,False,0,0,0,0,18.91,3/8/2022,Bronze
88,Karthus,18,JUNGLE,16,14,22,18421,38,58043,True,1,True,False,False,False,0,0,0,0,37.77,3/8/2022,Bronze
89,Amumu,16,JUNGLE,6,7,13,12420,18,16574,True,2,False,False,False,False,0,1,0,0,16.9,3/8/2022,Bronze
90,Karthus,15,JUNGLE,4,5,11,10572,18,16950,True,0,False,False,False,False,0,0,0,0,15.28,3/8/2022,Bronze
91,Hecarim,17,JUNGLE,13,10,6,15092,25,24719,False,0,False,False,False,False,0,0,2,0,18.08,3/8/2022,Bronze
92,Hecarim,11,JUNGLE,3,9,5,6971,20,10757,False,0,False,False,False,False,0,0,3,0,19.88,3/8/2022,Bronze
93,Hecarim,15,JUNGLE,4,6,17,11487,35,21040,True,1,True,False,False,False,0,0,1,1,17.54,3/8/2022,Bronze
94,Hecarim,16,JUNGLE,5,12,9,11871,46,9512,True,0,False,False,False,True,0,1,1,1,10.34,3/8/2022,Bronze
95,Amumu,18,JUNGLE,12,15,28,17358,53,24633,False,1,False,False,False,False,0,0,2,0,14.7,3/8/2022,Bronze
96,Morgana,14,BOTTOM,2,10,18,9032,25,12239,True,1,False,False,False,False,0,1,0,0,9.95,3/8/2022,Bronze
97,Hecarim,18,JUNGLE,9,13,22,14328,26,30051,True,1,False,False,False,False,0,0,2,0,17.08,3/8/2022,Bronze
98,Amumu,13,JUNGLE,9,5,14,10213,19,19532,True,1,False,False,False,False,0,0,0,0,25.92,3/7/2022,Bronze
99,Hecarim,3,NONE,0,0,0,1120,0,0,True,0,False,False,False,False,0,0,0,0,0.0,3/7/2022,Bronze
0,Jayce,14,TOP,0,8,2,10132,188,14213,False,0,False,False,False,True,0,0,1,5,20.2,4/15/2022,Master
1,Jayce,16,TOP,7,3,8,13301,189,18628,True,0,False,False,False,False,0,0,0,4,23.05,4/14/2022,Master
2,Irelia,18,TOP,6,9,4,16348,279,21189,True,2,False,False,False,False,0,1,0,0,15.39,4/14/2022,Master
3,Graves,14,TOP,5,8,0,10168,155,14539,False,0,False,False,False,False,0,0,1,0,21.68,4/14/2022,Master
4,Lucian,14,NONE,10,4,5,11299,152,14779,True,0,False,False,False,True,0,1,0,5,22.78,4/14/2022,Master
5,Irelia,17,MIDDLE,7,7,3,14790,256,19404,False,0,False,True,False,False,0,0,3,2,24.92,4/14/2022,Master
6,Graves,14,MIDDLE,5,5,1,11420,164,15498,False,0,False,False,False,False,0,0,1,1,29.89,4/14/2022,Master
7,Varus,14,TOP,2,6,2,10197,205,9158,False,0,False,False,False,False,0,0,3,4,21.02,4/13/2022,Master
8,Jayce,15,TOP,4,5,0,9541,198,13453,False,0,False,False,False,False,0,0,1,0,27.91,4/13/2022,Master
9,Kennen,16,TOP,6,7,9,13059,184,26781,False,1,False,False,False,False,0,0,1,2,32.51,4/12/2022,Master
10,Akali,14,TOP,8,6,7,9850,119,19790,False,0,False,False,False,False,0,0,1,3,21.46,4/12/2022,Master
11,Karma,15,TOP,5,3,7,11141,166,17019,True,1,False,False,False,False,0,1,0,5,25.17,4/12/2022,Master
12,Kayle,17,TOP,11,4,11,18587,265,25368,True,0,False,True,False,False,1,2,0,5,23.4,4/12/2022,Master
13,Jayce,17,TOP,11,4,6,13695,182,31781,True,1,False,False,False,False,0,0,0,4,32.82,4/12/2022,Master
14,Akali,14,MIDDLE,9,8,5,11260,125,21115,False,1,False,True,False,True,0,0,1,2,24.36,4/12/2022,Master
15,Kayle,16,TOP,4,6,2,11786,198,17792,False,0,False,False,False,False,0,0,1,3,19.64,4/12/2022,Master
16,Irelia,14,MIDDLE,4,5,1,11354,186,8224,False,1,False,False,False,False,0,0,1,1,17.05,4/12/2022,Master
17,Irelia,11,NONE,2,3,2,6412,116,8065,False,0,False,False,False,False,0,0,0,5,30.44,4/12/2022,Master
18,Irelia,18,JUNGLE,11,9,11,19466,301,34000,True,1,False,False,False,False,1,1,2,2,23.9,4/12/2022,Master
19,Kayn,17,MIDDLE,5,6,1,12766,230,12963,False,0,False,False,False,False,0,0,1,1,20.34,4/11/2022,Master
20,Graves,17,MIDDLE,1,6,2,12865,282,20934,False,0,False,False,False,False,0,0,3,2,40.75,4/11/2022,Master
21,Akali,13,TOP,5,11,4,9915,139,15311,False,0,False,False,False,False,0,0,2,2,24.78,4/11/2022,Master
22,Graves,15,MIDDLE,2,5,5,10266,166,19791,True,1,False,False,False,False,0,0,0,1,21.36,4/11/2022,Master
23,Jayce,14,MIDDLE,0,6,2,9555,182,11097,False,0,False,False,False,False,0,0,2,3,18.78,4/11/2022,Master
24,Kayle,16,TOP,12,6,3,15636,191,27823,False,1,False,False,False,False,0,0,1,2,33.64,4/11/2022,Master
25,Rengar,11,JUNGLE,6,4,4,7721,20,7578,False,0,False,False,False,False,0,0,0,0,14.81,4/11/2022,Master
26,Jayce,14,TOP,5,6,0,9957,163,12869,True,1,False,True,False,False,0,0,0,1,24.92,4/11/2022,Master
27,Kayle,17,TOP,3,6,9,14337,225,19016,True,0,False,False,False,True,0,1,0,2,25.52,4/11/2022,Master
28,Graves,16,TOP,8,7,9,14699,198,23553,False,0,False,False,False,True,0,0,2,5,21.2,4/11/2022,Master
29,Jayce,11,NONE,3,2,1,5912,97,6350,True,0,False,False,False,False,0,0,0,1,21.45,4/11/2022,Master
30,Kayle,14,TOP,5,4,5,10086,153,9010,True,0,False,False,False,False,0,0,0,3,14.55,4/11/2022,Master
31,Qiyana,18,MIDDLE,16,13,8,17665,184,42708,False,0,False,False,False,False,0,0,2,0,35.17,4/11/2022,Master
32,Kennen,17,TOP,6,8,14,13721,190,30589,False,1,False,False,False,False,0,0,1,3,25.31,4/11/2022,Master
33,Akali,17,TOP,6,8,4,12097,191,25569,True,1,False,False,False,False,0,0,0,0,21.32,4/11/2022,Master
34,Jayce,16,TOP,9,7,9,15132,211,25335,True,0,True,False,False,False,0,2,0,1,24.88,4/11/2022,Master
35,Jayce,18,TOP,9,6,8,20631,283,36038,False,1,False,False,False,True,0,0,3,4,32.42,4/10/2022,Master
36,Graves,16,MIDDLE,5,8,12,13124,178,22475,True,0,False,False,False,False,0,0,0,3,22.41,4/10/2022,Master
37,Graves,16,MIDDLE,12,3,4,15290,205,26048,True,1,False,True,False,True,0,1,0,5,30.93,4/10/2022,Master
38,Jayce,14,MIDDLE,2,5,6,10262,169,7800,True,1,False,False,False,False,0,1,0,3,12.52,4/10/2022,Master
39,Graves,13,MIDDLE,3,11,2,8987,141,13262,False,0,False,False,False,False,0,0,3,2,24.55,4/10/2022,Master
40,Graves,16,TOP,8,10,10,12411,155,28773,True,1,False,False,False,False,0,1,0,3,26.35,4/10/2022,Master
41,Kennen,15,TOP,4,5,10,10618,161,15153,True,1,False,False,False,False,0,0,0,1,14.69,4/10/2022,Master
42,Graves,12,TOP,3,3,0,9067,152,8714,False,0,False,True,False,False,0,0,1,0,19.63,4/9/2022,Master
43,Akali,16,TOP,5,10,6,12738,203,18731,False,0,False,False,False,False,0,0,1,1,22.47,4/9/2022,Master
44,Graves,18,JUNGLE,12,3,6,17498,236,26539,True,1,False,False,True,False,1,1,1,5,31.25,4/9/2022,Master
45,Irelia,13,TOP,0,9,1,8188,175,10166,False,0,False,False,False,False,0,0,1,0,19.92,4/9/2022,Master
46,Kennen,15,TOP,1,4,1,12001,230,13875,False,0,False,False,True,False,0,0,1,5,26.2,4/9/2022,Master
47,Kennen,16,TOP,10,3,4,12293,167,19041,True,1,False,False,False,False,0,0,0,0,20.2,4/9/2022,Master
48,Jayce,15,TOP,1,7,2,11307,182,13545,False,0,False,False,True,False,0,0,2,2,15.18,4/9/2022,Master
49,Jayce,3,NONE,0,0,0,981,15,926,True,0,False,False,False,False,0,0,0,0,59.7,4/9/2022,Master
50,Xayah,10,NONE,0,5,4,5977,116,8283,False,0,False,False,False,False,0,0,2,3,24.4,4/9/2022,Master
51,Jayce,16,TOP,4,5,1,14137,246,14680,False,0,False,False,False,False,0,0,1,3,16.08,4/9/2022,Master
52,Jayce,18,JUNGLE,14,4,8,22399,300,51508,True,2,False,False,False,False,0,1,4,2,29.32,4/9/2022,Master
53,Jayce,12,TOP,3,9,0,8398,114,9155,False,0,False,False,False,False,0,0,0,0,15.34,4/9/2022,Master
54,Rengar,18,JUNGLE,11,10,1,16963,227,30776,True,1,False,False,False,False,1,1,0,4,21.32,4/8/2022,Master
55,Irelia,17,MIDDLE,3,9,4,15688,272,20751,False,0,False,False,False,False,0,0,1,1,27.71,4/8/2022,Master
56,Jayce,14,TOP,4,9,5,9531,168,16233,False,0,False,False,False,False,0,0,1,1,27.81,4/8/2022,Master
57,Jayce,18,TOP,12,9,11,16194,205,33280,True,1,False,False,False,False,0,0,1,5,30.28,4/8/2022,Master
58,Jayce,15,TOP,9,5,4,12001,142,18521,True,1,False,False,False,False,0,0,0,1,22.92,4/8/2022,Master
59,Jayce,16,TOP,13,3,8,15497,195,31326,True,0,False,False,False,True,0,1,0,4,38.62,4/8/2022,Master
60,Jayce,17,TOP,1,13,5,14033,203,32531,False,1,False,False,False,False,1,2,1,3,23.83,4/8/2022,Master
61,Jayce,15,TOP,9,2,8,14381,184,23573,True,1,False,True,True,False,0,1,0,8,29.7,4/7/2022,Master
62,Jayce,14,TOP,5,10,5,11206,162,20711,False,0,False,False,False,False,0,0,5,0,21.04,4/5/2022,Master
63,Gwen,13,TOP,3,9,1,8406,144,18441,False,0,False,False,False,False,0,0,2,0,23.81,4/5/2022,Master
64,Irelia,17,MIDDLE,7,7,4,16588,256,20053,False,1,False,False,False,False,0,1,1,3,19.1,4/4/2022,Master
65,Jayce,14,JUNGLE,7,4,7,10286,131,16253,True,0,False,False,False,False,0,0,0,1,24.14,4/4/2022,Master
66,Jayce,17,TOP,6,9,6,13259,196,21308,False,1,False,False,False,False,0,0,2,2,24.86,4/4/2022,Master
67,Jayce,14,TOP,11,6,1,11593,143,18467,True,0,False,False,False,False,0,0,0,5,32.35,4/4/2022,Master
68,Akali,10,TOP,2,11,4,6437,78,8496,True,0,False,False,False,False,0,0,0,3,17.46,4/4/2022,Master
69,Aatrox,16,MIDDLE,10,10,6,14996,179,30771,False,0,False,False,False,False,0,0,1,1,19.61,4/4/2022,Master
70,Jayce,15,TOP,7,5,7,13148,185,13913,True,1,False,False,False,False,0,2,0,3,22.4,4/4/2022,Master
71,Jayce,12,TOP,2,6,0,7138,152,13732,False,0,False,False,False,False,0,0,0,0,27.65,4/4/2022,Master
72,Jayce,16,TOP,8,5,6,12517,161,27152,True,1,False,False,False,False,0,0,0,4,32.29,4/4/2022,Master
73,Irelia,13,MIDDLE,5,4,1,8717,165,12450,False,0,False,False,False,False,0,0,2,0,32.38,4/3/2022,Master
74,Kayle,15,TOP,2,4,2,10105,218,10141,False,0,False,False,False,False,0,0,2,5,27.16,4/3/2022,Master
75,Jayce,14,TOP,3,5,8,9279,165,19442,False,0,False,False,False,False,0,0,1,3,33.74,4/3/2022,Master
76,Kennen,16,TOP,5,4,10,13551,193,18130,True,1,True,False,False,False,0,0,0,3,17.52,4/3/2022,Master
77,Jayce,16,TOP,9,7,3,14671,190,25226,False,0,False,False,True,False,0,0,1,5,24.06,4/3/2022,Master
78,Irelia,12,TOP,2,7,3,6879,138,14909,False,0,False,False,False,False,0,0,1,0,29.57,4/3/2022,Master
79,Jayce,18,TOP,5,14,7,17072,259,43647,True,0,False,False,False,False,1,2,1,1,23.35,4/3/2022,Master
80,Jayce,16,MIDDLE,16,5,3,17430,174,27714,True,1,False,False,False,True,1,1,0,4,30.76,4/3/2022,Master
81,Irelia,16,TOP,5,9,2,12714,219,16785,False,0,False,False,False,False,0,0,1,2,17.31,4/3/2022,Master
82,Jayce,16,TOP,3,4,4,11589,191,17172,True,1,False,False,False,False,0,0,0,1,24.77,4/2/2022,Master
83,Kayle,12,TOP,0,10,1,6149,114,8032,False,0,False,False,False,False,0,0,0,0,20.84,4/2/2022,Master
84,Singed,17,TOP,4,9,12,13378,167,22157,True,1,False,False,False,False,0,0,0,2,25.11,4/2/2022,Master
85,Zeri,15,TOP,2,7,5,11976,205,8166,True,1,False,True,False,False,0,0,0,0,12.31,4/2/2022,Master
86,Jayce,15,MIDDLE,15,7,9,13635,129,21991,True,1,False,False,False,False,1,1,0,0,24.91,4/1/2022,Master
87,Irelia,10,NONE,1,6,0,5256,97,3551,False,0,False,False,False,False,0,0,0,2,16.88,4/1/2022,Master
88,Akali,16,TOP,12,5,5,11752,161,17840,True,0,False,False,False,False,0,1,1,3,22.93,3/31/2022,Master
89,Jayce,16,TOP,8,8,11,13709,173,23587,True,1,False,False,False,False,1,2,0,3,29.64,3/31/2022,Master
90,Kennen,13,TOP,4,4,5,9726,140,15093,True,0,False,False,False,False,0,0,0,3,21.08,3/31/2022,Master
91,Kayle,12,NONE,0,5,1,6022,138,4168,False,0,False,False,False,False,0,0,2,0,16.77,3/31/2022,Master
92,Akali,16,TOP,8,11,12,13247,160,23734,True,2,True,False,False,False,0,0,0,0,20.32,3/31/2022,Master
93,Rengar,15,JUNGLE,6,6,3,12747,179,15665,False,0,False,False,False,False,0,0,2,3,28.64,3/31/2022,Master
94,Irelia,16,MIDDLE,4,6,6,12434,218,15568,True,1,False,False,False,False,1,2,0,0,16.9,3/31/2022,Master
95,Irelia,18,MIDDLE,5,6,3,16351,278,14961,True,1,False,False,False,False,0,1,1,2,18.61,3/31/2022,Master
96,Kayle,18,TOP,11,5,1,17999,275,31877,False,0,True,False,False,False,0,0,2,3,35.31,3/31/2022,Master
97,Irelia,13,TOP,4,10,4,10039,170,15215,False,0,False,True,False,False,0,0,1,0,19.33,3/31/2022,Master
98,Irelia,13,MIDDLE,5,7,2,9331,154,12550,False,0,True,False,False,False,0,0,1,0,19.47,3/31/2022,Master
0,Renata,9,BOTTOM,1,5,8,5949,4,4386,False,0,False,True,False,False,0,0,1,1,7.71,4/16/2022,Grandmaster
1,Janna,13,BOTTOM,2,1,14,8010,13,5155,False,0,False,False,False,False,0,0,5,1,8.34,4/15/2022,Grandmaster
2,Renata,10,BOTTOM,2,2,6,5374,13,4555,False,0,False,False,False,False,0,0,1,1,11.48,4/15/2022,Grandmaster
3,FiddleSticks,18,TOP,7,6,17,13581,187,32915,True,1,False,False,False,False,0,0,3,2,15.61,4/14/2022,Grandmaster
4,Ziggs,11,NONE,5,5,3,6919,104,10998,False,0,False,False,False,True,0,0,0,5,37.68,4/14/2022,Grandmaster
5,Camille,18,TOP,9,8,7,17153,258,49483,True,2,False,False,False,False,1,1,1,3,33.44,4/14/2022,Grandmaster
6,Ashe,13,BOTTOM,2,8,4,10437,201,21371,False,0,False,False,False,False,0,0,0,2,38.5,4/14/2022,Grandmaster
7,Sejuani,15,JUNGLE,7,7,12,12499,28,17675,True,1,False,False,False,False,1,2,0,0,18.5,4/14/2022,Grandmaster
8,Ziggs,1,NONE,0,0,0,562,0,0,False,0,False,False,False,False,0,0,0,0,0.0,4/13/2022,Grandmaster
9,Lux,16,MIDDLE,2,4,8,13003,243,28477,False,1,False,False,False,False,0,0,1,1,27.52,4/13/2022,Grandmaster
10,Lulu,13,BOTTOM,1,1,20,9387,6,3485,True,1,True,False,True,False,1,2,0,13,5.37,4/13/2022,Grandmaster
11,Seraphine,11,BOTTOM,0,2,5,6203,35,4417,False,0,False,False,False,False,0,0,0,0,9.27,4/13/2022,Grandmaster
12,Janna,11,BOTTOM,2,4,10,6381,10,4117,False,0,False,False,False,False,0,0,2,0,6.33,4/13/2022,Grandmaster
13,Talon,15,MIDDLE,11,9,8,13494,165,27563,True,1,False,False,False,False,0,0,4,0,24.8,4/13/2022,Grandmaster
14,DrMundo,8,NONE,3,4,1,5131,92,7051,True,0,False,False,False,False,0,0,0,0,20.58,4/13/2022,Grandmaster
15,Yasuo,11,BOTTOM,4,6,2,8745,126,9601,True,0,False,False,False,False,0,0,0,3,19.22,4/13/2022,Grandmaster
16,Darius,16,BOTTOM,10,9,6,15404,212,13991,True,0,False,True,False,False,2,2,0,4,12.92,4/13/2022,Grandmaster
17,Ashe,11,NONE,4,4,7,8045,139,9246,True,0,False,False,False,True,0,0,0,5,23.69,4/12/2022,Grandmaster
18,Ashe,17,BOTTOM,12,9,18,17200,222,31956,True,2,False,False,True,False,1,3,0,5,22.04,4/12/2022,Grandmaster
19,Ziggs,16,MIDDLE,2,3,1,12983,273,18062,False,1,False,False,False,False,0,0,1,5,25.52,4/12/2022,Grandmaster
20,Lux,11,BOTTOM,3,5,4,8639,25,13433,False,0,False,False,False,False,0,0,1,3,28.47,4/12/2022,Grandmaster
21,Lux,11,BOTTOM,4,6,0,7751,37,6898,False,0,False,False,False,False,0,0,2,1,16.29,4/12/2022,Grandmaster
22,Lux,14,MIDDLE,2,4,3,11505,237,14451,False,0,False,False,False,False,0,0,1,3,18.49,4/12/2022,Grandmaster
23,Lux,17,MIDDLE,16,5,15,19380,183,49131,True,1,False,False,False,False,2,2,0,1,23.33,4/12/2022,Grandmaster
24,Lux,14,BOTTOM,9,8,6,11872,48,20845,False,1,False,False,False,False,0,0,1,0,17.84,4/12/2022,Grandmaster
25,Lux,13,MIDDLE,4,2,5,9503,181,12222,True,0,False,False,False,False,0,0,0,2,24.49,4/12/2022,Grandmaster
26,Lux,17,TOP,6,3,4,13772,259,19476,False,0,False,False,False,False,0,0,3,1,22.12,4/12/2022,Grandmaster
27,Lux,15,TOP,4,1,13,13219,210,16688,True,1,False,False,False,False,1,1,0,2,28.15,4/11/2022,Grandmaster
28,Jinx,18,BOTTOM,9,8,12,20905,356,30442,False,1,False,False,False,False,0,0,7,1,18.23,4/10/2022,Grandmaster
29,Caitlyn,14,BOTTOM,6,4,8,12258,167,18655,True,1,False,False,False,True,0,1,0,5,21.53,4/10/2022,Grandmaster
30,Draven,18,BOTTOM,10,12,15,16423,161,25041,True,2,False,False,False,False,1,2,0,2,17.46,4/10/2022,Grandmaster
31,Varus,15,BOTTOM,4,4,7,12203,208,13068,True,1,False,False,False,False,1,1,0,0,19.2,4/9/2022,Grandmaster
32,Xayah,16,BOTTOM,3,4,9,12718,224,22571,True,1,False,False,False,False,0,1,0,0,19.68,4/9/2022,Grandmaster
33,KogMaw,15,BOTTOM,2,9,8,11413,205,26490,False,0,False,False,False,False,0,0,1,3,23.5,4/9/2022,Grandmaster
34,Lux,13,NONE,3,2,1,9318,185,13876,False,0,False,False,False,False,0,0,2,3,39.42,4/9/2022,Grandmaster
35,Lux,12,NONE,6,1,5,9161,141,15645,True,0,False,True,False,False,0,0,0,1,33.49,4/9/2022,Grandmaster
36,Renata,11,BOTTOM,0,3,3,4957,10,7873,False,0,False,False,False,False,0,0,1,0,16.88,4/9/2022,Grandmaster
37,Renata,13,BOTTOM,2,1,15,8591,29,7881,True,1,False,False,False,False,0,1,0,1,8.52,4/9/2022,Grandmaster
38,Janna,10,BOTTOM,1,9,8,6236,11,2549,False,0,False,False,False,False,0,0,2,1,3.6,4/9/2022,Grandmaster
39,Lux,11,NONE,9,1,6,9801,118,12071,True,0,False,False,False,False,0,1,0,5,25.1,4/8/2022,Grandmaster
40,Janna,12,BOTTOM,1,2,8,6665,10,4627,False,0,False,False,False,False,0,0,2,0,6.05,4/8/2022,Grandmaster
41,Lux,11,MIDDLE,2,5,2,7317,126,9315,False,0,False,False,False,False,0,0,1,1,21.96,4/8/2022,Grandmaster
42,Lux,17,MIDDLE,8,8,9,16146,209,26933,False,1,False,False,False,False,0,0,1,0,20.46,4/8/2022,Grandmaster
43,Varus,12,BOTTOM,5,6,6,9530,158,20668,False,0,False,False,False,False,0,0,3,0,33.33,4/8/2022,Grandmaster
44,Lux,15,BOTTOM,3,7,27,12382,33,31512,True,1,False,False,False,False,0,1,1,2,25.16,4/8/2022,Grandmaster
45,Draven,14,BOTTOM,9,2,5,12655,151,25628,True,0,False,False,False,False,2,2,0,2,31.76,4/7/2022,Grandmaster
46,Kaisa,14,MIDDLE,4,2,7,10987,186,16213,True,1,False,False,False,False,0,1,0,3,21.34,4/7/2022,Grandmaster
47,KogMaw,16,BOTTOM,8,7,7,14134,215,37796,True,1,False,False,False,False,2,2,0,1,27.17,4/6/2022,Grandmaster
48,Ezreal,14,BOTTOM,1,5,9,11182,220,16024,True,0,False,False,False,False,0,0,0,2,12.79,4/6/2022,Grandmaster
49,Kalista,17,BOTTOM,4,6,7,14269,267,11286,True,1,False,False,False,False,1,1,1,0,11.92,4/6/2022,Grandmaster
50,Ashe,11,NONE,3,2,4,7604,137,10226,True,0,False,False,False,False,0,0,0,1,21.37,4/6/2022,Grandmaster
51,Lux,13,MIDDLE,7,1,6,10435,152,14960,True,0,False,False,False,False,0,0,0,1,23.98,4/6/2022,Grandmaster
52,Lux,15,BOTTOM,9,1,9,13722,189,23416,True,1,False,False,False,False,1,2,0,4,30.41,4/6/2022,Grandmaster
53,Lux,17,MIDDLE,15,5,14,16301,180,33633,True,1,False,False,False,False,0,1,0,4,33.72,4/6/2022,Grandmaster
54,Lux,14,BOTTOM,3,5,13,10816,171,13829,True,1,False,False,False,False,1,1,0,3,15.51,4/6/2022,Grandmaster
55,Ziggs,14,BOTTOM,1,1,5,10180,225,11105,False,0,False,False,False,True,0,0,0,1,23.71,4/6/2022,Grandmaster
56,Ziggs,15,BOTTOM,9,3,8,13498,214,22789,False,0,False,False,False,False,0,0,3,1,32.55,4/6/2022,Grandmaster
57,Lux,14,MIDDLE,11,1,5,12102,180,17623,True,0,False,False,False,False,0,0,0,0,29.78,4/6/2022,Grandmaster
58,Lux,14,MIDDLE,2,6,8,10224,177,15454,False,0,False,False,False,False,0,0,1,0,21.89,4/5/2022,Grandmaster
59,Lux,14,MIDDLE,6,3,7,12132,184,23501,False,0,False,False,False,False,0,0,0,4,32.03,4/5/2022,Grandmaster
60,Lux,14,MIDDLE,6,2,2,11821,190,16287,True,1,False,False,False,False,1,2,0,2,32.9,4/5/2022,Grandmaster
61,Lux,17,MIDDLE,7,6,8,16069,261,29544,False,1,False,True,False,False,0,0,1,1,27.81,4/5/2022,Grandmaster
62,Lux,15,MIDDLE,12,2,10,14218,155,26947,True,0,False,False,False,False,0,2,0,5,27.82,4/5/2022,Grandmaster
63,Xerath,13,MIDDLE,3,3,3,9606,179,25480,False,0,False,False,False,False,0,0,2,0,33.62,4/5/2022,Grandmaster
64,Lux,15,MIDDLE,8,6,3,14563,217,19735,False,0,False,False,False,False,0,0,2,0,21.62,4/5/2022,Grandmaster
65,Ashe,17,BOTTOM,6,10,11,14388,228,25876,True,1,False,False,False,False,0,2,0,0,17.17,4/4/2022,Grandmaster
66,Karma,10,BOTTOM,2,1,8,6970,11,7249,True,1,True,False,True,False,0,3,0,3,15.14,4/2/2022,Grandmaster
67,Yuumi,11,BOTTOM,2,2,7,7904,3,6805,True,1,False,True,True,False,0,1,0,5,9.67,4/2/2022,Grandmaster
68,Lulu,16,BOTTOM,0,5,24,10194,35,3102,True,2,False,False,False,False,0,2,0,2,3.4,4/2/2022,Grandmaster
69,Janna,11,BOTTOM,1,5,14,6560,8,3560,True,0,False,False,True,False,0,1,0,1,5.3,4/2/2022,Grandmaster
70,Lux,13,BOTTOM,4,1,17,10761,36,18081,True,1,False,True,False,False,0,2,0,3,21.86,4/2/2022,Grandmaster
71,Janna,7,NONE,2,3,2,4095,13,3336,False,0,False,False,False,False,0,0,0,0,14.6,4/2/2022,Grandmaster
72,Janna,10,NONE,0,1,8,5429,10,3143,True,0,False,False,True,False,0,0,0,3,9.41,4/2/2022,Grandmaster
73,Lux,7,NONE,0,8,5,4491,5,5509,False,0,False,False,False,False,0,0,0,2,16.4,4/1/2022,Grandmaster
74,Lux,12,BOTTOM,0,1,1,9106,211,13032,False,0,False,False,False,False,0,0,3,3,36.09,4/1/2022,Grandmaster
75,Lux,13,BOTTOM,4,5,9,10061,137,16638,True,1,False,False,False,False,0,0,0,0,20.65,4/1/2022,Grandmaster
76,Lux,14,MIDDLE,4,5,7,9944,167,19000,False,0,False,False,False,False,0,0,1,1,31.25,4/1/2022,Grandmaster
77,MonkeyKing,15,TOP,5,6,8,10855,178,15296,True,1,False,False,False,False,1,1,0,1,18.56,3/31/2022,Grandmaster
78,Trundle,18,JUNGLE,5,9,17,16092,108,26589,True,0,False,False,False,False,1,1,1,0,16.1,3/31/2022,Grandmaster
79,Taliyah,15,JUNGLE,5,10,12,12262,40,15967,True,1,False,False,False,False,1,1,0,0,17.14,3/31/2022,Grandmaster
80,Sejuani,13,JUNGLE,7,2,12,9781,11,16386,True,0,False,False,False,False,0,2,0,1,16.13,3/31/2022,Grandmaster
81,Hecarim,13,JUNGLE,4,4,12,9364,21,10118,True,0,False,False,False,False,0,0,0,0,15.03,3/30/2022,Grandmaster
